id,LC_ID,year,.geo,DEM,slope,northness,eastness,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,full_BLU_p5,full_BLU_p25,full_BLU_p50,full_BLU_p75,full_BLU_p95,full_BLU_stdDev,full_GRN_p5,full_GRN_p25,full_GRN_p50,full_GRN_p75,full_GRN_p95,full_GRN_stdDev,full_RED_p5,full_RED_p25,full_RED_p50,full_RED_p75,full_RED_p95,full_RED_stdDev,full_NIR_p5,full_NIR_p25,full_NIR_p50,full_NIR_p75,full_NIR_p95,full_NIR_stdDev,full_SW1_p5,full_SW1_p25,full_SW1_p50,full_SW1_p75,full_SW1_p95,full_SW1_stdDev,full_SW2_p5,full_SW2_p25,full_SW2_p50,full_SW2_p75,full_SW2_p95,full_SW2_stdDev,full_MDWI_p5,full_MDWI_p25,full_MDWI_p50,full_MDWI_p75,full_MDWI_p95,full_MDWI_stdDev,full_NBR_p5,full_NBR_p25,full_NBR_p50,full_NBR_p75,full_NBR_p95,full_NBR_stdDev,full_NDVI_p5,full_NDVI_p25,full_NDVI_p50,full_NDVI_p75,full_NDVI_p95,full_NDVI_stdDev,winter_BLU_p5,winter_BLU_p25,winter_BLU_p50,winter_BLU_p75,winter_BLU_p95,winter_BLU_stdDev,winter_GRN_p5,winter_GRN_p25,winter_GRN_p50,winter_GRN_p75,winter_GRN_p95,winter_GRN_stdDev,winter_RED_p5,winter_RED_p25,winter_RED_p50,winter_RED_p75,winter_RED_p95,winter_RED_stdDev,winter_NIR_p5,winter_NIR_p25,winter_NIR_p50,winter_NIR_p75,winter_NIR_p95,winter_NIR_stdDev,winter_SW1_p5,winter_SW1_p25,winter_SW1_p50,winter_SW1_p75,winter_SW1_p95,winter_SW1_stdDev,winter_SW2_p5,winter_SW2_p25,winter_SW2_p50,winter_SW2_p75,winter_SW2_p95,winter_SW2_stdDev,winter_MDWI_p5,winter_MDWI_p25,winter_MDWI_p50,winter_MDWI_p75,winter_MDWI_p95,winter_MDWI_stdDev,winter_NBR_p5,winter_NBR_p25,winter_NBR_p50,winter_NBR_p75,winter_NBR_p95,winter_NBR_stdDev,winter_NDVI_p5,winter_NDVI_p25,winter_NDVI_p50,winter_NDVI_p75,winter_NDVI_p95,winter_NDVI_stdDev,spring_BLU_p5,spring_BLU_p25,spring_BLU_p50,spring_BLU_p75,spring_BLU_p95,spring_BLU_stdDev,spring_GRN_p5,spring_GRN_p25,spring_GRN_p50,spring_GRN_p75,spring_GRN_p95,spring_GRN_stdDev,spring_RED_p5,spring_RED_p25,spring_RED_p50,spring_RED_p75,spring_RED_p95,spring_RED_stdDev,spring_NIR_p5,spring_NIR_p25,spring_NIR_p50,spring_NIR_p75,spring_NIR_p95,spring_NIR_stdDev,spring_SW1_p5,spring_SW1_p25,spring_SW1_p50,spring_SW1_p75,spring_SW1_p95,spring_SW1_stdDev,spring_SW2_p5,spring_SW2_p25,spring_SW2_p50,spring_SW2_p75,spring_SW2_p95,spring_SW2_stdDev,spring_MDWI_p5,spring_MDWI_p25,spring_MDWI_p50,spring_MDWI_p75,spring_MDWI_p95,spring_MDWI_stdDev,spring_NBR_p5,spring_NBR_p25,spring_NBR_p50,spring_NBR_p75,spring_NBR_p95,spring_NBR_stdDev,spring_NDVI_p5,spring_NDVI_p25,spring_NDVI_p50,spring_NDVI_p75,spring_NDVI_p95,spring_NDVI_stdDev,summer_BLU_p5,summer_BLU_p25,summer_BLU_p50,summer_BLU_p75,summer_BLU_p95,summer_BLU_stdDev,summer_GRN_p5,summer_GRN_p25,summer_GRN_p50,summer_GRN_p75,summer_GRN_p95,summer_GRN_stdDev,summer_RED_p5,summer_RED_p25,summer_RED_p50,summer_RED_p75,summer_RED_p95,summer_RED_stdDev,summer_NIR_p5,summer_NIR_p25,summer_NIR_p50,summer_NIR_p75,summer_NIR_p95,summer_NIR_stdDev,summer_SW1_p5,summer_SW1_p25,summer_SW1_p50,summer_SW1_p75,summer_SW1_p95,summer_SW1_stdDev,summer_SW2_p5,summer_SW2_p25,summer_SW2_p50,summer_SW2_p75,summer_SW2_p95,summer_SW2_stdDev,summer_MDWI_p5,summer_MDWI_p25,summer_MDWI_p50,summer_MDWI_p75,summer_MDWI_p95,summer_MDWI_stdDev,summer_NBR_p5,summer_NBR_p25,summer_NBR_p50,summer_NBR_p75,summer_NBR_p95,summer_NBR_stdDev,summer_NDVI_p5,summer_NDVI_p25,summer_NDVI_p50,summer_NDVI_p75,summer_NDVI_p95,summer_NDVI_stdDev,autumn_BLU_p5,autumn_BLU_p25,autumn_BLU_p50,autumn_BLU_p75,autumn_BLU_p95,autumn_BLU_stdDev,autumn_GRN_p5,autumn_GRN_p25,autumn_GRN_p50,autumn_GRN_p75,autumn_GRN_p95,autumn_GRN_stdDev,autumn_RED_p5,autumn_RED_p25,autumn_RED_p50,autumn_RED_p75,autumn_RED_p95,autumn_RED_stdDev,autumn_NIR_p5,autumn_NIR_p25,autumn_NIR_p50,autumn_NIR_p75,autumn_NIR_p95,autumn_NIR_stdDev,autumn_SW1_p5,autumn_SW1_p25,autumn_SW1_p50,autumn_SW1_p75,autumn_SW1_p95,autumn_SW1_stdDev,autumn_SW2_p5,autumn_SW2_p25,autumn_SW2_p50,autumn_SW2_p75,autumn_SW2_p95,autumn_SW2_stdDev,autumn_MDWI_p5,autumn_MDWI_p25,autumn_MDWI_p50,autumn_MDWI_p75,autumn_MDWI_p95,autumn_MDWI_stdDev,autumn_NBR_p5,autumn_NBR_p25,autumn_NBR_p50,autumn_NBR_p75,autumn_NBR_p95,autumn_NBR_stdDev,autumn_NDVI_p5,autumn_NDVI_p25,autumn_NDVI_p50,autumn_NDVI_p75,autumn_NDVI_p95,autumn_NDVI_stdDev
453736,8,2018,"{""type"":""Point"",""coordinates"":[22.254873938430396,47.281993297293354]}",133.04403686523438,0.2005978226661682,0.265934185798676,-0.963991187108884,2843.0,87.0,284.0,8097.0,2997.0,2692.0,305.0,2928.0,2753.0,2943.0,2734.0,6109.0,810.0,310.0,279.0,2118.0,1017.0,2091.0,1158.0,304.6,437.0,620.0,868.0,1288.3999999999994,948.4652660024132,527.4,772.0,973.0,1312.0,2035.1999999999985,924.7319326863771,452.4,798.0,1141.0,1626.0,2696.5999999999976,1026.44398809648,1715.2,2372.0,3052.0,3509.0,4321.2,1010.1772744136048,1213.6,1795.0,2342.0,2988.0,3671.2,783.2865987109938,676.2,1090.0,1586.0,2436.0,3058.5999999999985,794.2298593996098,-4927.0,-4613.0,-4241.0,-3697.0,-2477.600000000001,2227.9326619012563,-325.4,657.0,2003.0,4908.0,7211.2,2470.472728770352,1391.4,2250.0,3501.0,5286.0,7536.2,2138.634484053264,365.9,432.75,609.0,1869.5,5931.7,2203.5370556347707,566.75,704.75,921.0,2268.75,5921.15,2106.097193599785,761.15,933.25,1129.5,2638.75,6270.2,2175.717562029185,1218.8,1661.5,2126.0,3305.0,6574.349999999999,1996.9304969683403,882.6,1199.25,1559.5,1725.25,2438.55,561.3050950438827,850.25,952.25,1108.0,1323.5,1988.3499999999992,445.7171110194847,-3942.4,-3804.25,-3493.0,-140.0,7311.799999999999,4649.279002496576,269.35,1178.5,2049.0,4676.5,7374.4,2644.540984903303,57.6,1541.0,2144.0,2664.0,3862.85,1277.1662289572523,243.4,366.5,738.0,958.5,1321.1,504.50982780477807,501.5,640.5,1170.0,1473.0,2114.8,608.6694311122503,362.3,585.0,1468.0,1869.0,2796.899999999999,806.4748820327366,1924.4,3114.0,3432.0,3861.5,4341.3,732.8266480077302,1322.8,1567.5,1970.0,3261.5,3791.9,955.5957236957256,575.7,850.0,1551.0,2775.5,3406.1,1072.293446914088,-4710.4,-4326.5,-3839.0,-3592.5,-2637.0000000000014,1470.42575139283,-322.8,440.0,1479.0,6208.0,7478.0,3033.8122467585613,1648.5,2253.0,3476.0,7073.5,8441.6,2611.667840168884,329.6,413.0,485.0,613.0,944.1999999999998,208.7644133026349,673.6,770.0,847.0,1002.0,1470.3999999999996,285.6828979701582,593.8,716.0,897.0,1182.0,1848.4,438.79536751668456,2302.6,2951.0,3212.0,3670.0,4144.599999999999,585.3547924599968,1721.8,2018.0,2329.0,2704.0,3761.199999999999,632.022556002613,905.8,1090.0,1435.0,1866.0,2990.199999999999,701.0840917365676,-4934.8,-4739.0,-4564.0,-4322.0,-3741.000000000001,350.3323613041368,494.4,2105.0,3072.0,5240.0,6017.599999999999,1933.321916130679,2654.6,3724.0,5009.0,6782.0,7318.2,1647.2579406240147,478.6,620.0,766.0,866.0,1039.7999999999995,176.19307591389622,676.2,911.0,1126.0,1274.0,1389.6,228.17314127653148,754.0,1053.0,1340.0,1565.0,1807.4,339.4169919140761,1761.2,2105.0,2414.0,2727.0,3457.2,565.9293157276799,1693.6,2401.0,2833.0,3044.0,3355.2,552.3032500357027,1058.2,1694.0,2123.0,2456.0,2676.2,516.0935512094682,-4925.4,-4622.0,-4475.0,-3769.0,-3051.0000000000005,595.0301504965946,-526.4,-128.0,725.0,1909.0,2927.399999999998,1185.0500073836547,1426.6,2021.0,2763.0,4010.0,4938.599999999999,1202.7074882946392
344418,1,2018,"{""type"":""Point"",""coordinates"":[10.999184304715985,44.94085376670794]}",14.107376098632812,0.101963423192501,-0.041676521756122,0.9991311563224876,2874.0,96.0,308.0,7780.0,3036.0,2726.0,310.0,2877.0,2790.0,2974.0,2772.0,6897.0,773.0,334.0,226.0,2100.0,1215.0,1751.0,1285.0,270.5,451.0,632.0,738.5,865.5999999999999,193.40374125715527,568.4,754.5,949.0,1086.0,1358.4,242.95753238995903,393.4,691.0,1019.0,1267.5,1595.6999999999998,392.25405810321377,1671.6,2357.0,3224.0,3657.5,4707.3,902.0260573403052,1496.1,1964.5,2485.0,3201.0,3664.0,712.825704399585,706.5,1070.5,1764.0,2059.0,2404.0,572.2144863621115,-5299.7,-4990.0,-4653.0,-4196.5,-3596.8,582.5335815485711,-382.9,937.0,2784.0,4753.0,7361.099999999999,2375.1301293649726,2217.9,3318.0,4793.0,6397.5,8397.4,1962.1725893124883,308.0,492.75,596.5,719.25,777.55,163.97122303462604,628.45,746.5,840.0,935.75,983.5,124.30597413886257,521.3,764.25,848.5,1021.5,1223.65,225.36239410710465,1557.15,1676.5,2020.0,2659.25,3150.95,600.11382701276,1538.6,1817.0,2098.0,2277.25,2548.6,316.7073107163095,740.15,1110.0,1289.0,1773.75,2013.0,427.5043786929591,-4527.4,-4402.0,-4279.5,-4141.75,-3597.5,287.8951255332141,-729.5,-281.5,1754.0,4535.75,5713.499999999999,2451.9058706973906,1932.25,2281.75,3753.0,5810.0,6620.45,1901.828457407492,258.25,317.25,421.0,733.0,956.75,284.50680101270905,514.0,573.75,724.5,1093.25,1421.75,341.72917405800587,330.25,416.5,598.5,1243.0,1593.25,477.561026491556,1999.0,2803.75,3629.0,4490.0,4896.5,984.7846406507052,1389.5,1589.25,1777.5,2483.75,3283.0,655.1871542548677,657.0,722.75,991.5,1997.75,2513.0,710.4404376051629,-4900.75,-4706.0,-4171.0,-3913.0,-3324.0,718.6513142953693,194.75,877.75,5729.0,7312.25,7573.25,3018.4889184145954,2521.5,3317.5,7179.5,8382.75,8721.5,2488.903885604092,379.05,500.0,672.0,775.0,852.4,160.77567963158398,669.35,861.0,1071.0,1200.0,1355.6,229.6335540834521,492.0,813.5,1138.5,1428.5,1800.6999999999996,419.265574406111,3197.8,3412.75,3603.0,3887.25,4549.5,437.11036618023854,1969.9,2451.0,3158.0,3516.5,3802.8,659.4616181782985,980.0,1313.5,1919.5,2136.0,2412.1,510.7643176736378,-5272.65,-5050.0,-4921.5,-4687.0,-4148.25,388.114507263384,1867.05,2520.0,2841.5,4694.5,6374.499999999998,1493.8446891211347,3642.05,4312.75,4963.5,6293.75,7845.049999999999,1389.677978041338,373.2,554.0,632.0,723.0,791.3999999999999,130.2839303100246,672.2,837.0,932.0,1041.0,1137.0,143.12760909460042,565.0,835.0,1062.0,1210.0,1354.1999999999998,258.5046682283287,1813.2,2034.0,2499.0,2943.0,3225.2,525.4450556812136,1752.8,2193.0,2613.0,3104.0,3463.6,568.702350841419,947.6,1348.0,1938.0,2115.0,2371.0,469.9451456845124,-5394.0,-5253.0,-4848.0,-4244.0,-3718.400000000001,577.2541670399977,-211.79999999999995,615.0,1079.0,2992.0,5154.2,1682.0431866653637,2358.8,2860.0,3771.0,5578.0,6729.599999999998,1498.9542815472546
732794,3,2015,"{""type"":""Point"",""coordinates"":[23.28287955439286,46.99594642381586]}",391.08978271484375,11.51919937133789,0.917060827394307,-0.3987473371182169,2824.0,91.0,305.0,7887.0,2972.0,2675.0,297.0,2908.0,2737.0,2922.0,2719.0,6430.0,940.0,287.0,373.0,2465.0,983.0,2457.0,1058.0,117.4,176.0,224.0,342.0,583.7999999999989,207.4792583582665,251.2,328.0,418.0,508.0,732.999999999999,168.6491124061096,157.8,209.0,301.0,470.0,778.0,217.3530898813409,813.2,1230.0,2679.0,3403.0,3743.4,1041.1461270202403,766.4,1191.0,1496.0,1644.0,2093.5999999999985,392.9706530952226,403.6,492.0,603.0,746.0,1425.3999999999994,310.3191757483755,-6489.0,-6035.0,-5713.0,-5084.0,-2685.6000000000035,1844.322381769714,-126.39999999999998,2226.0,6609.0,7020.0,7362.0,2809.546116117736,2194.4,3775.0,8133.0,8716.0,8948.2,2612.450988522127,132.75,204.0,358.0,582.5,1214.25,434.8971781416333,258.0,417.75,440.5,720.5,1058.25,309.3534476218999,270.0,391.25,484.0,706.5,942.25,255.3890822516369,665.5,802.25,994.5,1156.0,1419.75,290.2743912614791,417.75,651.5,778.0,854.25,1214.5,294.1001813441581,434.0,476.5,542.5,688.0,841.75,159.16099466333523,-5223.0,-3409.5,-2748.5,-1658.5,3601.75,3440.2585012692803,1020.75,1563.5,2334.0,3246.25,4268.25,1228.7991427948398,972.25,2043.5,2573.0,4130.75,5669.25,1778.632683333527,195.25,237.25,322.5,371.0,539.5,137.45158238448911,428.5,464.75,548.5,590.25,678.25,101.81938666089086,240.5,336.25,562.5,640.5,845.0,216.85031379675243,1120.0,1228.5,1658.0,3198.25,3733.25,1068.5126856406523,1528.25,1585.25,1714.5,1890.5,2203.5,236.9597803425721,666.0,743.0,1030.0,1288.0,1520.75,321.2968837383892,-6002.5,-5790.75,-5356.0,-4864.75,-4465.5,544.7825791944434,-189.0,-32.5,719.5,6145.5,6963.0,3184.567930244816,2375.0,3350.75,3791.5,8088.0,8780.25,2568.349572652397,100.0,172.5,190.0,211.0,316.6999999999998,76.75108395904834,264.4,323.5,355.0,409.5,484.7999999999999,75.23226258283964,167.6,200.5,250.0,280.0,351.6999999999998,73.00611846505286,2722.4,2994.0,3518.0,3626.0,3867.7,392.29595403923753,1241.4,1443.0,1518.0,1619.5,1687.2,142.11106767439176,443.8,562.5,583.0,605.0,684.8,70.03986166621277,-6763.5,-6318.0,-6202.0,-5811.5,-5474.000000000001,431.5626592847079,6688.3,6894.0,7071.0,7151.0,7425.4,241.16286797284712,8020.5,8471.5,8692.0,8843.5,8977.0,328.101705099027,116.35,159.75,183.0,234.75,300.79999999999995,63.754901772334335,243.85,279.25,327.5,334.0,391.1,51.56683904302152,129.55,173.0,208.0,332.75,393.69999999999993,95.34975820047416,1012.85,1764.25,2286.5,2584.5,2854.65,668.5610584598005,844.85,1037.75,1142.5,1296.0,1366.1,179.03832612662077,370.6,408.0,464.0,498.5,615.0999999999999,85.12915024961909,-6465.1,-6079.25,-5763.5,-5215.5,-4423.150000000001,698.9490722188244,2549.4,6035.0,6690.5,6990.75,7178.2,1638.553978021136,4243.05,7228.75,8322.5,8750.75,8975.2,1826.652486258828
462519,1,2018,"{""type"":""Point"",""coordinates"":[11.006662217182617,45.35541193254574]}",40.34695816040039,0.4491024911403656,-0.8370471071053203,-0.5471308257506741,2873.0,87.0,293.0,7581.0,3025.0,2728.0,297.0,2929.0,2792.0,2971.0,2775.0,8158.0,924.0,345.0,259.0,2564.0,1248.0,2287.0,1371.0,257.7,411.5,608.0,769.75,939.0,231.7272398071471,545.45,730.0,886.0,1046.75,1332.65,243.4797257758956,359.15,673.75,1039.0,1272.0,1609.55,391.9228350569194,1465.8,2076.5,2736.0,3300.75,4047.75,883.6155880560399,1332.6,1788.75,2251.0,2709.25,3379.3,637.0092474689411,669.55,1021.5,1573.0,2024.75,2440.4,592.9689011173416,-5091.7,-4718.25,-4375.5,-4067.25,-3076.3,633.712009516876,-1483.5,664.75,2473.5,4517.5,7040.1,2564.771627421904,1800.1,2433.0,4023.0,6020.0,8339.5,2138.6114488683465,262.2,467.0,608.0,835.0,875.8,201.02604820538784,548.6,746.0,860.0,958.0,1045.2,186.91185838834068,647.0,828.0,979.0,1121.0,1134.6,205.7914740621453,1399.4,1551.0,1843.0,2272.0,2555.0,531.3860435027332,1268.4,1871.0,2132.0,2468.0,2790.6,528.184177692596,864.4,1215.0,1531.0,1953.0,2380.4,532.3414458617365,-4877.0,-4719.0,-4290.0,-3959.0,-3263.000000000001,502.9079386608777,-1807.6,-1360.0,1869.0,2785.0,3677.2,2045.376536770195,1591.0,2004.0,3777.0,4407.0,5226.799999999999,1270.982279504988,205.2,318.0,407.0,666.0,886.4,240.82809475792573,476.2,586.0,733.0,899.0,1345.4,267.1292490009644,330.8,389.0,594.0,1170.0,1591.6,463.0279112658082,1700.0,2892.0,3477.0,3791.0,4333.199999999999,864.1093618856668,1127.8,1400.0,1782.0,2198.0,3198.8,654.3938168554502,520.2,692.0,969.0,1912.0,2449.9999999999995,693.8387796029106,-4624.6,-4395.0,-4174.0,-3911.0,-3488.2000000000003,389.2786432222625,-545.6,1367.0,5451.0,6915.0,7682.2,2979.9944728579567,1695.6,3098.0,7051.0,8092.0,8497.4,2588.459528384254,335.5,433.0,614.0,750.5,968.7,210.0828444074672,591.0,799.0,965.0,1098.0,1353.8,232.0714558651411,430.2,708.0,1104.0,1318.0,1671.3,409.2438938207014,2439.6,2793.0,3066.0,3303.5,4412.099999999999,575.600000638927,1685.9,2212.0,2620.0,3048.5,3467.4,596.2776448482774,812.2,1174.5,1661.0,2005.5,2572.4,537.7991798199724,-5300.0,-4909.0,-4631.0,-4377.0,-4119.8,429.7237934645359,796.4,1853.0,2855.0,4532.5,6445.399999999999,1749.6715646370644,2688.6,3690.5,4804.0,6369.5,8192.3,1695.24577190147,382.8,549.0,645.0,783.0,1077.3999999999994,241.303603891222,637.2,792.0,963.0,1129.0,1329.9999999999998,232.775657103215,841.4,1005.0,1202.0,1442.0,1599.0,294.5951614602096,1423.8,1721.0,2126.0,2622.0,3820.2,813.7222719028435,1548.2,2041.0,2232.0,2640.0,3177.3999999999987,502.58380670154975,929.6,1386.0,1838.0,2139.0,2406.4,498.1774010820547,-5153.4,-4688.0,-4216.0,-3863.0,-2575.4000000000005,932.3626771338756,-752.4,-64.0,470.0,1883.0,5357.4,2153.98863544289,1816.2,2127.0,2324.0,3672.0,4897.199999999999,1453.8140407770602
